Date,Product_ID,Product_Name,Category,Units_Sold,Revenue,Stock_Level
2025-04-26,P005,Notebook Pack,Stationery,12,60,183
2025-04-26,P006,Rain Jacket,Clothing,1,60,52
2025-04-26,P007,Coffee Maker,Home Appliances,24,1920,110
2025-04-27,P001,Winter Coat,Clothing,3,300,118
2025-04-27,P002,T-Shirt,Clothing,19,475,66
2025-04-27,P003,Chocolate Box,Food,16,320,75
2025-04-27,P004,LED TV,Electronics,18,7200,20
2025-04-27,P005,Notebook Pack,Stationery,23,115,99
2025-04-27,P006,Rain Jacket,Clothing,4,240,161
2025-04-27,P007,Coffee Maker,Home Appliances,5,400,187
2025-04-28,P001,Winter Coat,Clothing,4,400,11
2025-04-28,P002,T-Shirt,Clothing,3,75,132
2025-04-28,P003,Chocolate Box,Food,8,160,90
2025-04-28,P004,LED TV,Electronics,7,2800,150
2025-04-28,P005,Notebook Pack,Stationery,23,115,146
2025-04-28,P006,Rain Jacket,Clothing,4,240,190
2025-04-28,P007,Coffee Maker,Home Appliances,20,1600,112
2025-04-29,P001,Winter Coat,Clothing,1,100,160
2025-04-29,P002,T-Shirt,Clothing,17,425,53
2025-04-29,P003,Chocolate Box,Food,13,260,195
2025-04-29,P004,LED TV,Electronics,9,3600,83
2025-04-29,P005,Notebook Pack,Stationery,20,100,93
2025-04-29,P006,Rain Jacket,Clothing,2,120,78
2025-04-29,P007,Coffee Maker,Home Appliances,21,1680,14
2025-04-30,P001,Winter Coat,Clothing,3,300,38
2025-04-30,P002,T-Shirt,Clothing,18,450,174
2025-04-30,P003,Chocolate Box,Food,14,280,49
2025-04-30,P004,LED TV,Electronics,24,9600,62
2025-04-30,P005,Notebook Pack,Stationery,7,35,124
2025-04-30,P006,Rain Jacket,Clothing,3,180,161
2025-04-30,P007,Coffee Maker,Home Appliances,21,1680,34
2025-05-01,P001,Winter Coat,Clothing,0,0,25
2025-05-01,P002,T-Shirt,Clothing,11,275,110
2025-05-01,P003,Chocolate Box,Food,5,100,35
2025-05-01,P004,LED TV,Electronics,14,5600,11
2025-05-01,P005,Notebook Pack,Stationery,19,95,42
2025-05-01,P006,Rain Jacket,Clothing,3,180,95
2025-05-01,P007,Coffee Maker,Home Appliances,11,880,89
2025-05-02,P001,Winter Coat,Clothing,5,500,42
2025-05-02,P002,T-Shirt,Clothing,12,300,10
2025-05-02,P003,Chocolate Box,Food,6,120,114
2025-05-02,P004,LED TV,Electronics,24,9600,171
2025-05-02,P005,Notebook Pack,Stationery,2,10,87
2025-05-02,P006,Rain Jacket,Clothing,2,120,109
2025-05-02,P007,Coffee Maker,Home Appliances,18,1440,87
2025-05-03,P001,Winter Coat,Clothing,4,400,73
2025-05-03,P002,T-Shirt,Clothing,25,625,151
2025-05-03,P003,Chocolate Box,Food,19,380,64
2025-05-03,P004,LED TV,Electronics,18,7200,188
2025-05-03,P005,Notebook Pack,Stationery,23,115,111
2025-05-03,P006,Rain Jacket,Clothing,5,300,100
2025-05-03,P007,Coffee Maker,Home Appliances,21,1680,8
2025-05-04,P001,Winter Coat,Clothing,2,200,13
2025-05-04,P002,T-Shirt,Clothing,22,550,26
2025-05-04,P003,Chocolate Box,Food,17,340,189
2025-05-04,P004,LED TV,Electronics,23,9200,16
2025-05-04,P005,Notebook Pack,Stationery,18,90,159
2025-05-04,P006,Rain Jacket,Clothing,5,300,117
2025-05-04,P007,Coffee Maker,Home Appliances,20,1600,97
2025-05-05,P001,Winter Coat,Clothing,1,100,10
2025-05-05,P002,T-Shirt,Clothing,17,425,168
2025-05-05,P003,Chocolate Box,Food,6,120,57
2025-05-05,P004,LED TV,Electronics,21,8400,52
2025-05-05,P005,Notebook Pack,Stationery,12,60,138
2025-05-05,P006,Rain Jacket,Clothing,4,240,79
2025-05-05,P007,Coffee Maker,Home Appliances,13,1040,23
2025-05-06,P001,Winter Coat,Clothing,5,500,198
2025-05-06,P002,T-Shirt,Clothing,13,325,135
2025-05-06,P003,Chocolate Box,Food,20,400,159
2025-05-06,P004,LED TV,Electronics,13,5200,138
2025-05-06,P005,Notebook Pack,Stationery,18,90,61
2025-05-06,P006,Rain Jacket,Clothing,3,180,99
2025-05-06,P007,Coffee Maker,Home Appliances,4,320,190
2025-05-07,P001,Winter Coat,Clothing,5,500,179
2025-05-07,P002,T-Shirt,Clothing,5,125,179
2025-05-07,P003,Chocolate Box,Food,16,320,67
2025-05-07,P004,LED TV,Electronics,9,3600,142
2025-05-07,P005,Notebook Pack,Stationery,6,30,59
2025-05-07,P006,Rain Jacket,Clothing,3,180,53
2025-05-07,P007,Coffee Maker,Home Appliances,21,1680,141
2025-05-08,P001,Winter Coat,Clothing,1,100,145
2025-05-08,P002,T-Shirt,Clothing,4,100,59
2025-05-08,P003,Chocolate Box,Food,8,160,28
2025-05-08,P004,LED TV,Electronics,7,2800,183
2025-05-08,P005,Notebook Pack,Stationery,7,35,153
2025-05-08,P006,Rain Jacket,Clothing,4,240,142
2025-05-08,P007,Coffee Maker,Home Appliances,14,1120,73
2025-05-09,P001,Winter Coat,Clothing,1,100,131
2025-05-09,P002,T-Shirt,Clothing,2,50,18
2025-05-09,P003,Chocolate Box,Food,5,100,108
2025-05-09,P004,LED TV,Electronics,14,5600,60
2025-05-09,P005,Notebook Pack,Stationery,19,95,37
2025-05-09,P006,Rain Jacket,Clothing,5,300,125
2025-05-09,P007,Coffee Maker,Home Appliances,25,2000,73
2025-05-10,P001,Winter Coat,Clothing,3,300,52
2025-05-10,P002,T-Shirt,Clothing,20,500,182
2025-05-10,P003,Chocolate Box,Food,10,200,92
2025-05-10,P004,LED TV,Electronics,7,2800,49
2025-05-10,P005,Notebook Pack,Stationery,12,60,186
2025-05-10,P006,Rain Jacket,Clothing,2,120,65
2025-05-10,P007,Coffee Maker,Home Appliances,3,240,113
2025-05-11,P001,Winter Coat,Clothing,0,0,33
2025-05-11,P002,T-Shirt,Clothing,5,125,11
2025-05-11,P003,Chocolate Box,Food,19,380,102
2025-05-11,P004,LED TV,Electronics,16,6400,104
2025-05-11,P005,Notebook Pack,Stationery,16,80,96
2025-05-11,P006,Rain Jacket,Clothing,1,60,168
2025-05-11,P007,Coffee Maker,Home Appliances,20,1600,124
2025-05-12,P001,Winter Coat,Clothing,3,300,165
2025-05-12,P002,T-Shirt,Clothing,23,575,66
2025-05-12,P003,Chocolate Box,Food,7,140,44
2025-05-12,P004,LED TV,Electronics,11,4400,151
2025-05-12,P005,Notebook Pack,Stationery,14,70,14
2025-05-12,P006,Rain Jacket,Clothing,2,120,8
2025-05-12,P007,Coffee Maker,Home Appliances,2,160,167
2025-05-13,P001,Winter Coat,Clothing,3,300,105
2025-05-13,P002,T-Shirt,Clothing,9,225,18
2025-05-13,P003,Chocolate Box,Food,5,100,12
2025-05-13,P004,LED TV,Electronics,8,3200,159
2025-05-13,P005,Notebook Pack,Stationery,24,120,145
2025-05-13,P006,Rain Jacket,Clothing,1,60,183
2025-05-13,P007,Coffee Maker,Home Appliances,25,2000,44
2025-05-14,P001,Winter Coat,Clothing,3,300,39
2025-05-14,P002,T-Shirt,Clothing,7,175,127
2025-05-14,P003,Chocolate Box,Food,5,100,16
2025-05-14,P004,LED TV,Electronics,8,3200,16
2025-05-14,P005,Notebook Pack,Stationery,5,25,49
2025-05-14,P006,Rain Jacket,Clothing,4,240,156
2025-05-14,P007,Coffee Maker,Home Appliances,13,1040,133
2025-05-15,P001,Winter Coat,Clothing,0,0,181
2025-05-15,P002,T-Shirt,Clothing,20,500,78
2025-05-15,P003,Chocolate Box,Food,9,180,23
2025-05-15,P004,LED TV,Electronics,24,9600,125
2025-05-15,P005,Notebook Pack,Stationery,14,70,43
2025-05-15,P006,Rain Jacket,Clothing,3,180,152
2025-05-15,P007,Coffee Maker,Home Appliances,15,1200,183
2025-05-16,P001,Winter Coat,Clothing,3,300,56
2025-05-16,P002,T-Shirt,Clothing,3,75,61
2025-05-16,P003,Chocolate Box,Food,18,360,61
2025-05-16,P004,LED TV,Electronics,8,3200,139
2025-05-16,P005,Notebook Pack,Stationery,5,25,30
2025-05-16,P006,Rain Jacket,Clothing,1,60,172
2025-05-16,P007,Coffee Maker,Home Appliances,9,720,110
2025-05-17,P001,Winter Coat,Clothing,0,0,146
2025-05-17,P002,T-Shirt,Clothing,7,175,160
2025-05-17,P003,Chocolate Box,Food,17,340,48
2025-05-17,P004,LED TV,Electronics,16,6400,78
2025-05-17,P005,Notebook Pack,Stationery,19,95,62
2025-05-17,P006,Rain Jacket,Clothing,4,240,65
2025-05-17,P007,Coffee Maker,Home Appliances,8,640,47
2025-05-18,P001,Winter Coat,Clothing,0,0,151
2025-05-18,P002,T-Shirt,Clothing,4,100,51
2025-05-18,P003,Chocolate Box,Food,8,160,142
2025-05-18,P004,LED TV,Electronics,24,9600,28
2025-05-18,P005,Notebook Pack,Stationery,10,50,129
2025-05-18,P006,Rain Jacket,Clothing,3,180,182
2025-05-18,P007,Coffee Maker,Home Appliances,10,800,26
2025-05-19,P001,Winter Coat,Clothing,5,500,92
2025-05-19,P002,T-Shirt,Clothing,7,175,52
2025-05-19,P003,Chocolate Box,Food,15,300,9
2025-05-19,P004,LED TV,Electronics,25,10000,76
2025-05-19,P005,Notebook Pack,Stationery,4,20,10
2025-05-19,P006,Rain Jacket,Clothing,4,240,146
2025-05-19,P007,Coffee Maker,Home Appliances,23,1840,90
2025-05-20,P001,Winter Coat,Clothing,1,100,25
2025-05-20,P002,T-Shirt,Clothing,2,50,105
2025-05-20,P003,Chocolate Box,Food,8,160,155
2025-05-20,P004,LED TV,Electronics,16,6400,11
2025-05-20,P005,Notebook Pack,Stationery,3,15,161
2025-05-20,P006,Rain Jacket,Clothing,1,60,185
2025-05-20,P007,Coffee Maker,Home Appliances,20,1600,196
2025-05-21,P001,Winter Coat,Clothing,5,500,85
2025-05-21,P002,T-Shirt,Clothing,7,175,27
2025-05-21,P003,Chocolate Box,Food,10,200,44
2025-05-21,P004,LED TV,Electronics,3,1200,84
2025-05-21,P005,Notebook Pack,Stationery,2,10,187
2025-05-21,P006,Rain Jacket,Clothing,4,240,35
2025-05-21,P007,Coffee Maker,Home Appliances,2,160,14
2025-05-22,P001,Winter Coat,Clothing,4,400,64
2025-05-22,P002,T-Shirt,Clothing,6,150,56
2025-05-22,P003,Chocolate Box,Food,11,220,51
2025-05-22,P004,LED TV,Electronics,17,6800,133
2025-05-22,P005,Notebook Pack,Stationery,5,25,165
2025-05-22,P006,Rain Jacket,Clothing,1,60,154
2025-05-22,P007,Coffee Maker,Home Appliances,20,1600,56
2025-05-23,P001,Winter Coat,Clothing,2,200,168
2025-05-23,P002,T-Shirt,Clothing,21,525,9
2025-05-23,P003,Chocolate Box,Food,8,160,51
2025-05-23,P004,LED TV,Electronics,21,8400,195
2025-05-23,P005,Notebook Pack,Stationery,14,70,183
2025-05-23,P006,Rain Jacket,Clothing,2,120,168
2025-05-23,P007,Coffee Maker,Home Appliances,19,1520,134
2025-05-24,P001,Winter Coat,Clothing,4,400,137
2025-05-24,P002,T-Shirt,Clothing,10,250,144
2025-05-24,P003,Chocolate Box,Food,19,380,145
2025-05-24,P004,LED TV,Electronics,13,5200,147
2025-05-24,P005,Notebook Pack,Stationery,6,30,175
2025-05-24,P006,Rain Jacket,Clothing,1,60,43
2025-05-24,P007,Coffee Maker,Home Appliances,13,1040,22
2025-05-25,P001,Winter Coat,Clothing,1,100,133
2025-05-25,P002,T-Shirt,Clothing,11,275,189
2025-05-25,P003,Chocolate Box,Food,18,360,59
2025-05-25,P004,LED TV,Electronics,13,5200,165
2025-05-25,P005,Notebook Pack,Stationery,10,50,9
2025-05-25,P006,Rain Jacket,Clothing,3,180,6
2025-05-25,P007,Coffee Maker,Home Appliances,11,880,94
2025-05-26,P001,Winter Coat,Clothing,1,100,124
2025-05-26,P002,T-Shirt,Clothing,20,500,74
2025-05-26,P003,Chocolate Box,Food,15,300,167
2025-05-26,P004,LED TV,Electronics,20,8000,21
2025-05-26,P005,Notebook Pack,Stationery,21,105,117
2025-05-26,P006,Rain Jacket,Clothing,2,120,35
2025-05-26,P007,Coffee Maker,Home Appliances,2,160,151
2025-05-27,P001,Winter Coat,Clothing,5,500,59
2025-05-27,P002,T-Shirt,Clothing,16,400,72
2025-05-27,P003,Chocolate Box,Food,8,160,123
2025-05-27,P004,LED TV,Electronics,8,3200,165
2025-05-27,P005,Notebook Pack,Stationery,17,85,13
2025-05-27,P006,Rain Jacket,Clothing,1,60,38
2025-05-27,P007,Coffee Maker,Home Appliances,2,160,106
2025-05-28,P001,Winter Coat,Clothing,4,400,17
2025-05-28,P002,T-Shirt,Clothing,23,575,61
2025-05-28,P003,Chocolate Box,Food,14,280,129
2025-05-28,P004,LED TV,Electronics,2,800,16
2025-05-28,P005,Notebook Pack,Stationery,21,105,130
2025-05-28,P006,Rain Jacket,Clothing,2,120,46
2025-05-28,P007,Coffee Maker,Home Appliances,2,160,184
2025-05-29,P001,Winter Coat,Clothing,5,500,78
2025-05-29,P002,T-Shirt,Clothing,15,375,193
2025-05-29,P003,Chocolate Box,Food,9,180,198
2025-05-29,P004,LED TV,Electronics,24,9600,41
2025-05-29,P005,Notebook Pack,Stationery,9,45,55
2025-05-29,P006,Rain Jacket,Clothing,4,240,151
2025-05-29,P007,Coffee Maker,Home Appliances,17,1360,184
2025-05-30,P001,Winter Coat,Clothing,3,300,135
2025-05-30,P002,T-Shirt,Clothing,20,500,172
2025-05-30,P003,Chocolate Box,Food,14,280,85
2025-05-30,P004,LED TV,Electronics,24,9600,78
2025-05-30,P005,Notebook Pack,Stationery,24,120,41
2025-05-30,P006,Rain Jacket,Clothing,3,180,200
2025-05-30,P007,Coffee Maker,Home Appliances,19,1520,102
2025-05-31,P001,Winter Coat,Clothing,5,500,118
2025-05-31,P002,T-Shirt,Clothing,20,500,92
2025-05-31,P003,Chocolate Box,Food,11,220,25
2025-05-31,P004,LED TV,Electronics,12,4800,180
2025-05-31,P005,Notebook Pack,Stationery,11,55,94
2025-05-31,P006,Rain Jacket,Clothing,3,180,150
2025-05-31,P007,Coffee Maker,Home Appliances,15,1200,51
2025-06-01,P001,Winter Coat,Clothing,3,300,134
2025-06-01,P002,T-Shirt,Clothing,15,375,171
2025-06-01,P003,Chocolate Box,Food,17,340,52
2025-06-01,P004,LED TV,Electronics,12,4800,43
2025-06-01,P005,Notebook Pack,Stationery,24,120,193
2025-06-01,P006,Rain Jacket,Clothing,39,2340,77
2025-06-01,P007,Coffee Maker,Home Appliances,23,1840,130
2025-06-02,P001,Winter Coat,Clothing,2,200,37
2025-06-02,P002,T-Shirt,Clothing,18,450,149
2025-06-02,P003,Chocolate Box,Food,19,380,123
2025-06-02,P004,LED TV,Electronics,5,2000,28
2025-06-02,P005,Notebook Pack,Stationery,15,75,69
2025-06-02,P006,Rain Jacket,Clothing,40,2400,94
2025-06-02,P007,Coffee Maker,Home Appliances,19,1520,73
2025-06-03,P001,Winter Coat,Clothing,0,0,27
2025-06-03,P002,T-Shirt,Clothing,10,250,89
2025-06-03,P003,Chocolate Box,Food,16,320,36
2025-06-03,P004,LED TV,Electronics,2,800,126
2025-06-03,P005,Notebook Pack,Stationery,4,20,105
2025-06-03,P006,Rain Jacket,Clothing,22,1320,45
2025-06-03,P007,Coffee Maker,Home Appliances,18,1440,125
2025-06-04,P001,Winter Coat,Clothing,4,400,119
2025-06-04,P002,T-Shirt,Clothing,18,450,156
2025-06-04,P003,Chocolate Box,Food,6,120,57
2025-06-04,P004,LED TV,Electronics,7,2800,13
2025-06-04,P005,Notebook Pack,Stationery,23,115,30
2025-06-04,P006,Rain Jacket,Clothing,22,1320,192
2025-06-04,P007,Coffee Maker,Home Appliances,13,1040,164
2025-06-05,P001,Winter Coat,Clothing,5,500,62
2025-06-05,P002,T-Shirt,Clothing,13,325,35
2025-06-05,P003,Chocolate Box,Food,8,160,13
2025-06-05,P004,LED TV,Electronics,3,1200,31
2025-06-05,P005,Notebook Pack,Stationery,7,35,59
2025-06-05,P006,Rain Jacket,Clothing,36,2160,200
2025-06-05,P007,Coffee Maker,Home Appliances,17,1360,15
2025-06-06,P001,Winter Coat,Clothing,4,400,132
2025-06-06,P002,T-Shirt,Clothing,6,150,188
2025-06-06,P003,Chocolate Box,Food,7,140,150
2025-06-06,P004,LED TV,Electronics,17,6800,121
2025-06-06,P005,Notebook Pack,Stationery,12,60,157
2025-06-06,P006,Rain Jacket,Clothing,38,2280,92
2025-06-06,P007,Coffee Maker,Home Appliances,6,480,15
2025-06-07,P001,Winter Coat,Clothing,4,400,42
2025-06-07,P002,T-Shirt,Clothing,16,400,165
2025-06-07,P003,Chocolate Box,Food,6,120,60
2025-06-07,P004,LED TV,Electronics,17,6800,193
2025-06-07,P005,Notebook Pack,Stationery,12,60,80
2025-06-07,P006,Rain Jacket,Clothing,27,1620,147
2025-06-07,P007,Coffee Maker,Home Appliances,16,1280,165
2025-06-08,P001,Winter Coat,Clothing,3,300,146
2025-06-08,P002,T-Shirt,Clothing,23,575,182
2025-06-08,P003,Chocolate Box,Food,8,160,13
2025-06-08,P004,LED TV,Electronics,18,7200,28
2025-06-08,P005,Notebook Pack,Stationery,18,90,40
2025-06-08,P006,Rain Jacket,Clothing,37,2220,34
2025-06-08,P007,Coffee Maker,Home Appliances,8,640,182
2025-06-09,P001,Winter Coat,Clothing,0,0,181
2025-06-09,P002,T-Shirt,Clothing,9,225,92
2025-06-09,P003,Chocolate Box,Food,17,340,116
2025-06-09,P004,LED TV,Electronics,22,8800,77
2025-06-09,P005,Notebook Pack,Stationery,3,15,84
2025-06-09,P006,Rain Jacket,Clothing,22,1320,17
2025-06-09,P007,Coffee Maker,Home Appliances,18,1440,145
2025-06-10,P001,Winter Coat,Clothing,1,100,125
2025-06-10,P002,T-Shirt,Clothing,7,175,148
2025-06-10,P003,Chocolate Box,Food,7,140,130
2025-06-10,P004,LED TV,Electronics,25,10000,176
2025-06-10,P005,Notebook Pack,Stationery,4,20,40
2025-06-10,P006,Rain Jacket,Clothing,16,960,85
2025-06-10,P007,Coffee Maker,Home Appliances,25,2000,150
2025-06-11,P001,Winter Coat,Clothing,0,0,35
2025-06-11,P002,T-Shirt,Clothing,11,275,58
2025-06-11,P003,Chocolate Box,Food,19,380,90
2025-06-11,P004,LED TV,Electronics,16,6400,75
2025-06-11,P005,Notebook Pack,Stationery,6,30,34
2025-06-11,P006,Rain Jacket,Clothing,32,1920,45
2025-06-11,P007,Coffee Maker,Home Appliances,10,800,115
2025-06-12,P001,Winter Coat,Clothing,2,200,118
2025-06-12,P002,T-Shirt,Clothing,22,550,36
2025-06-12,P003,Chocolate Box,Food,16,320,32
2025-06-12,P004,LED TV,Electronics,25,10000,182
2025-06-12,P005,Notebook Pack,Stationery,3,15,48
2025-06-12,P006,Rain Jacket,Clothing,38,2280,8
2025-06-12,P007,Coffee Maker,Home Appliances,2,160,12
2025-06-13,P001,Winter Coat,Clothing,2,200,18
2025-06-13,P002,T-Shirt,Clothing,7,175,65
2025-06-13,P003,Chocolate Box,Food,18,360,138
2025-06-13,P004,LED TV,Electronics,19,7600,52
2025-06-13,P005,Notebook Pack,Stationery,3,15,118
2025-06-13,P006,Rain Jacket,Clothing,33,1980,26
2025-06-13,P007,Coffee Maker,Home Appliances,9,720,122
2025-06-14,P001,Winter Coat,Clothing,3,300,167
2025-06-14,P002,T-Shirt,Clothing,7,175,189
2025-06-14,P003,Chocolate Box,Food,13,260,188
2025-06-14,P004,LED TV,Electronics,14,5600,200
2025-06-14,P005,Notebook Pack,Stationery,12,60,116
2025-06-14,P006,Rain Jacket,Clothing,35,2100,195
2025-06-14,P007,Coffee Maker,Home Appliances,18,1440,123
2025-06-15,P001,Winter Coat,Clothing,4,400,116
2025-06-15,P002,T-Shirt,Clothing,17,425,68
2025-06-15,P003,Chocolate Box,Food,16,320,49
2025-06-15,P004,LED TV,Electronics,25,10000,103
2025-06-15,P005,Notebook Pack,Stationery,10,50,139
2025-06-15,P006,Rain Jacket,Clothing,35,2100,16
2025-06-15,P007,Coffee Maker,Home Appliances,20,1600,92
2025-06-16,P001,Winter Coat,Clothing,3,300,23
2025-06-16,P002,T-Shirt,Clothing,19,475,192
2025-06-16,P003,Chocolate Box,Food,14,280,182
2025-06-16,P004,LED TV,Electronics,7,2800,79
2025-06-16,P005,Notebook Pack,Stationery,14,70,38
2025-06-16,P006,Rain Jacket,Clothing,31,1860,51
2025-06-16,P007,Coffee Maker,Home Appliances,8,640,40
2025-06-17,P001,Winter Coat,Clothing,1,100,57
2025-06-17,P002,T-Shirt,Clothing,16,400,169
2025-06-17,P003,Chocolate Box,Food,19,380,152
2025-06-17,P004,LED TV,Electronics,9,3600,68
2025-06-17,P005,Notebook Pack,Stationery,25,125,143
2025-06-17,P006,Rain Jacket,Clothing,33,1980,115
2025-06-17,P007,Coffee Maker,Home Appliances,19,1520,131
2025-06-18,P001,Winter Coat,Clothing,4,400,147
2025-06-18,P002,T-Shirt,Clothing,15,375,162
2025-06-18,P003,Chocolate Box,Food,7,140,101
2025-06-18,P004,LED TV,Electronics,2,800,108
2025-06-18,P005,Notebook Pack,Stationery,7,35,8
2025-06-18,P006,Rain Jacket,Clothing,22,1320,178
2025-06-18,P007,Coffee Maker,Home Appliances,24,1920,82
2025-06-19,P001,Winter Coat,Clothing,4,400,135
2025-06-19,P002,T-Shirt,Clothing,23,575,46
2025-06-19,P003,Chocolate Box,Food,14,280,29
2025-06-19,P004,LED TV,Electronics,20,8000,200
2025-06-19,P005,Notebook Pack,Stationery,10,50,105
2025-06-19,P006,Rain Jacket,Clothing,15,900,155
2025-06-19,P007,Coffee Maker,Home Appliances,18,1440,51
2025-06-20,P001,Winter Coat,Clothing,1,100,196
2025-06-20,P002,T-Shirt,Clothing,6,150,185
2025-06-20,P003,Chocolate Box,Food,13,260,138
2025-06-20,P004,LED TV,Electronics,18,7200,116
2025-06-20,P005,Notebook Pack,Stationery,10,50,82
2025-06-20,P006,Rain Jacket,Clothing,18,1080,153
2025-06-20,P007,Coffee Maker,Home Appliances,16,1280,182
2025-06-21,P001,Winter Coat,Clothing,4,400,28
2025-06-21,P002,T-Shirt,Clothing,22,550,101
2025-06-21,P003,Chocolate Box,Food,15,300,184
2025-06-21,P004,LED TV,Electronics,24,9600,125
2025-06-21,P005,Notebook Pack,Stationery,20,100,110
2025-06-21,P006,Rain Jacket,Clothing,27,1620,64
2025-06-21,P007,Coffee Maker,Home Appliances,11,880,33
2025-06-22,P001,Winter Coat,Clothing,2,200,55
2025-06-22,P002,T-Shirt,Clothing,10,250,50
2025-06-22,P003,Chocolate Box,Food,18,360,157
2025-06-22,P004,LED TV,Electronics,23,9200,124
2025-06-22,P005,Notebook Pack,Stationery,19,95,195
2025-06-22,P006,Rain Jacket,Clothing,15,900,111
2025-06-22,P007,Coffee Maker,Home Appliances,24,1920,155
2025-06-23,P001,Winter Coat,Clothing,4,400,5
2025-06-23,P002,T-Shirt,Clothing,13,325,109
2025-06-23,P003,Chocolate Box,Food,6,120,103
2025-06-23,P004,LED TV,Electronics,23,9200,122
2025-06-23,P005,Notebook Pack,Stationery,20,100,109
2025-06-23,P006,Rain Jacket,Clothing,26,1560,14
2025-06-23,P007,Coffee Maker,Home Appliances,3,240,96
2025-06-24,P001,Winter Coat,Clothing,5,500,105
2025-06-24,P002,T-Shirt,Clothing,5,125,195
2025-06-24,P003,Chocolate Box,Food,15,300,86
2025-06-24,P004,LED TV,Electronics,7,2800,96
2025-06-24,P005,Notebook Pack,Stationery,14,70,61
2025-06-24,P006,Rain Jacket,Clothing,33,1980,43
2025-06-24,P007,Coffee Maker,Home Appliances,16,1280,172
2025-06-25,P001,Winter Coat,Clothing,0,0,118
2025-06-25,P002,T-Shirt,Clothing,23,575,94
2025-06-25,P003,Chocolate Box,Food,20,400,89
2025-06-25,P004,LED TV,Electronics,22,8800,58
2025-06-25,P005,Notebook Pack,Stationery,18,90,46
2025-06-25,P006,Rain Jacket,Clothing,39,2340,99
2025-06-25,P007,Coffee Maker,Home Appliances,2,160,92
2025-06-26,P001,Winter Coat,Clothing,4,400,144
2025-06-26,P002,T-Shirt,Clothing,14,350,164
2025-06-26,P003,Chocolate Box,Food,19,380,105
2025-06-26,P004,LED TV,Electronics,9,3600,98
2025-06-26,P005,Notebook Pack,Stationery,18,90,163
2025-06-26,P006,Rain Jacket,Clothing,40,2400,134
2025-06-26,P007,Coffee Maker,Home Appliances,20,1600,151
2025-06-27,P001,Winter Coat,Clothing,2,200,91
2025-06-27,P002,T-Shirt,Clothing,14,350,162
2025-06-27,P003,Chocolate Box,Food,5,100,46
2025-06-27,P004,LED TV,Electronics,15,6000,91
2025-06-27,P005,Notebook Pack,Stationery,8,40,97
2025-06-27,P006,Rain Jacket,Clothing,40,2400,107
2025-06-27,P007,Coffee Maker,Home Appliances,9,720,186
2025-06-28,P001,Winter Coat,Clothing,3,300,21
2025-06-28,P002,T-Shirt,Clothing,22,550,10
2025-06-28,P003,Chocolate Box,Food,10,200,144
2025-06-28,P004,LED TV,Electronics,25,10000,151
2025-06-28,P005,Notebook Pack,Stationery,7,35,198
2025-06-28,P006,Rain Jacket,Clothing,40,2400,89
2025-06-28,P007,Coffee Maker,Home Appliances,20,1600,41
2025-06-29,P001,Winter Coat,Clothing,1,100,23
2025-06-29,P002,T-Shirt,Clothing,6,150,35
2025-06-29,P003,Chocolate Box,Food,9,180,195
2025-06-29,P004,LED TV,Electronics,24,9600,94
2025-06-29,P005,Notebook Pack,Stationery,20,100,161
2025-06-29,P006,Rain Jacket,Clothing,30,1800,27
2025-06-29,P007,Coffee Maker,Home Appliances,18,1440,95
2025-06-30,P001,Winter Coat,Clothing,2,200,159
2025-06-30,P002,T-Shirt,Clothing,15,375,154
2025-06-30,P003,Chocolate Box,Food,9,180,33
2025-06-30,P004,LED TV,Electronics,20,8000,132
2025-06-30,P005,Notebook Pack,Stationery,10,50,172
